Date,boc1,smc1,so-premp-c1,sm-premp-c1,sb-premp-c1,lcoc1,clc1,hoc1,cc1,brl=,fcpoc1,rsc1,myr=,cpo-mysth-m1,palm-myrbd-p1,sb-oilib-c1,bo-brzpar-b1,bo-brzpar-a1,palm-mycrd-p1,soy-arg-ref,jci-hogm-fujn,jci-hogm-shai,palm-sea-ocrdm,soil-sea-dgcf,sunf-sea-crm,go10sgswmc1,rbd-pko-m1
2023-11-22,53.6,458.1,-650,35,-10,81.96,77.1,2.8891,468.75,4.9068,3851,709.7,4.675,3845.0,865.0,1021,974.7,1018.8,980.0,125.99,-96.0,-110.0,930,1134.0,1010,108.12,940.0
2023-11-23,,,,,,81.42,,,,4.9039,3828,696.7,4.675,3820.0,857.5,1021,,,965.0,121.75,-120.0,-110.0,920,1104.0,1010,105.57,930.0
2023-11-24,51.53,457.4,-600,,70,80.58,75.54,2.8357,463.25,4.902,3782,695.3,4.683,3785.0,847.5,970,943.4,976.4,972.5,120.76,-144.0,-132.0,900,1105.0,1000,105.87,920.0
2023-11-27,51.91,458.7,-620,15,75,79.98,74.86,2.8379,455.5,4.8964,3766,702.3,4.679,3765.0,847.5,971,960.3,989.0,975.0,123.63,-144.0,-132.0,910,1080.0,1000,104.23,920.0
2023-11-28,53.34,450.3,-700,10,75,81.68,76.41,2.907,451.5,4.8705,3756,707.6,4.67,3775.0,847.5,1013,990.8,1012.8,972.5,146.64,-144.0,-154.0,900,1085.0,1000,104.36,915.0
2023-11-29,52.68,444.3,-700,13,55,83.1,77.86,2.8885,449.75,4.9029,3734,702.3,4.6495,3760.0,842.5,1005,979.7,1006.2,955.0,131.32,-144.0,-154.0,900,1093.0,1000,105.67,920.0
2023-11-30,52.29,442.2,-650,25,65,82.83,75.96,2.8305,461.75,4.9205,3754,700.3,4.657,3775.0,842.5,987,1328.5,997.8,960.0,128.7,-144.0,-110.0,900,1100.0,1000,106.71,925.0
2023-12-01,51.38,425.3,-650,25,65,78.88,74.07,2.6615,464.5,4.8801,3733,680.5,4.671,3745.0,835.0,966,957.9,991.0,960.0,109.54,-120.0,-110.0,900,1083.0,995,102.89,920.0
2023-12-04,51.19,422.3,-650,22,-25,78.03,73.04,2.6597,460.25,4.9432,3678,677.1,4.655,3710.0,825.0,955,953.3,986.4,960.0,100.24,-168.0,-110.0,895,1052.0,990,100.1,920.0
2023-12-05,50.22,433.7,-750,20,-20,77.2,72.32,2.6411,468.5,4.9306,3636,665.6,4.661,3685.0,820.0,921,909.6,942.7,955.0,102.32,-168.0,-110.0,885,1030.0,980,100.6,920.0
2023-12-06,49.29,424.4,-950,21,-15,74.3,69.38,2.5762,464.75,4.9022,3602,649.9,4.666,3645.0,810.0,889,889.3,900.4,920.0,93.86,-168.0,-132.0,880,1003.0,960,99.77,920.0
2023-12-07,51.11,424.5,-1000,22,-15,74.05,69.34,2.5492,468.25,4.9115,3578,666.6,4.672,3605.0,807.5,900,906.8,928.8,950.0,87.74,-168.0,-88.0,870,987.0,950,97.3,920.0
2023-12-08,50.15,424.2,-1000,22,-15,75.84,71.23,2.581,465.75,4.9317,3600,660.0,4.662,3630.0,817.5,,886.3,930.4,970.0,77.64,-192.0,-88.0,885,984.0,965,98.02,930.0
2023-12-11,51.06,430.7,-700,19,-55,76.03,71.32,2.6087,460.5,4.9386,3605,673.1,4.68,3665.0,817.5,906,890.9,972.5,942.5,74.93,-144.0,-88.0,880,965.0,960,98.02,930.0
2023-12-12,50.39,429.2,-600,17,80,73.24,68.61,2.5074,462.5,4.9631,3608,663.3,4.682,3665.0,815.0,897,923.5,956.6,925.0,74.46,-120.0,-132.0,880,985.0,950,98.55,930.0
2023-12-13,49.82,421.1,-600,16,85,74.26,69.47,2.5481,456.75,4.9197,3585,660.3,4.704,3625.0,805.0,884,911.0,944.0,950.0,72.75,-120.0,-110.0,865,972.0,950,94.33,920.0
2023-12-14,49.28,421.1,-900,15,-5,76.61,71.58,2.5913,456.75,4.9155,3601,651.7,4.67,3625.0,812.5,871,893.1,981.3,965.0,65.37,-120.0,-110.0,865,972.0,955,97.89,925.0
2023-12-15,49.99,405.6,-850,8,-47,76.55,71.43,2.6208,483.0,4.9371,3601,645.4,4.668,3655.0,815.0,871,914.7,991.9,965.0,25.96,-96.0,-88.0,870,955.0,940,99.46,925.0
2023-12-18,50.64,412.8,-700,14,-10,77.95,72.47,2.6728,477.0,4.8967,3687,651.5,4.692,3680.0,817.5,885,900.4,951.1,935.0,39.54,-144.0,-88.0,870,957.0,935,99.2,925.0
2023-12-19,50.73,403.2,-1000,14,-10,79.23,73.44,2.7168,472.75,4.8675,3701,642.9,4.679,3700.0,820.0,887,920.0,964.1,945.0,42.85,-120.0,-44.0,880,965.0,945,100.4,930.0
2023-12-20,50.56,399.9,-700,15,-10,79.7,74.22,2.7085,469.75,4.9163,3719,648.3,4.656,3720.0,827.5,883,916.2,960.3,942.5,34.78,-120.0,-44.0,900,971.0,935,102.87,935.0
2023-12-21,49.04,395.4,-700,15,-40,79.39,73.89,2.6968,472.5,4.8844,3674,642.4,4.653,3695.0,825.0,863,882.7,926.8,932.5,39.25,-144.0,-66.0,877,960.0,930,101.33,935.0
2023-12-22,48.53,399.6,-810,9,-5,79.07,73.56,2.6612,473.0,4.8585,3677,645.2,4.629,3685.0,820.0,851,871.5,915.6,932.5,43.47,-192.0,-66.0,885,948.0,925,101.38,935.0
2023-12-25,,,,,,,,,,4.8585,,,4.629,,,,,,,41.87,-192.0,-66.0,,,,,
2023-12-26,47.91,403.2,,,-5,81.07,75.57,2.6688,480.25,4.814,3699,,4.634,3705.0,,847,838.0,901.9,,40.75,-192.0,-66.0,895,950.0,920,100.4,950.0
2023-12-27,48.24,398.9,,,-5,79.65,74.11,2.6239,476.5,4.8267,3700,660.7,4.627,3725.0,832.5,858,863.3,907.4,940.0,44.34,-192.0,-66.0,895,935.0,920,100.9,955.0
2023-12-28,47.49,393.0,-800,18,80,78.39,71.77,2.5563,474.25,4.8521,3657,648.2,4.605,3675.0,822.5,842,837.3,881.4,935.0,50.25,-192.0,-66.0,887,946.0,915,99.93,955.0
2023-12-29,47.84,386.0,,,,77.04,71.65,2.5531,471.25,4.8521,3662,648.4,4.59,3650.0,825.0,848,834.2,878.3,935.0,42.95,-192.0,-88.0,885,927.0,905,97.75,950.0
2024-01-01,,,,,,,,,,4.8526,,,4.59,,,,,,,44.85,,,,,,,
2024-01-02,47.79,378.9,,21,5,75.89,70.38,2.5258,463.75,4.9235,3633,638.1,4.6,3655.0,817.5,855,833.1,877.2,905.0,46.03,-192.0,-88.0,875,933.0,900,98.63,945.0
2024-01-03,48.1,381.0,,17,10,78.25,72.7,2.6044,465.25,4.9198,3651,633.9,4.628,3655.0,812.5,859,840.0,884.1,895.0,56.11,-192.0,-88.0,870,925.0,900,95.6,935.0
2024-01-04,47.88,381.2,-700,15,10,77.59,72.19,2.5884,466.5,4.8968,3684,623.5,4.633,3675.0,820.0,850,835.1,879.2,905.0,46.6,-192.0,-88.0,880,941.0,910,99.4,920.0
2024-01-05,47.17,368.6,-800,17,8,78.76,73.81,2.6085,460.75,4.8743,3690,609.9,4.652,3700.0,825.0,841,819.5,859.1,900.0,72.6,-240.0,-88.0,880,945.0,905,98.52,930.0
2024-01-08,47.44,368.1,-800,18,5,76.12,70.77,2.5769,455.0,4.87,3680,607.4,4.649,3695.0,830.0,847,825.4,858.5,900.0,93.11,-264.0,-88.0,880,935.0,915,98.79,935.0
2024-01-09,48.12,366.0,-830,18,-5,77.59,72.24,2.6504,459.25,4.9038,3692,616.3,4.642,3720.0,832.5,852,840.4,884.5,940.0,71.49,-264.0,-110.0,890,950.0,930,97.89,940.0
2024-01-10,47.86,361.3,-800,20,-10,76.8,71.37,2.6006,459.5,4.8909,3712,610.6,4.639,3745.0,840.0,852,834.7,878.8,920.0,70.45,-264.0,-132.0,900,945.0,930,99.53,955.0
2024-01-11,48.37,361.4,-930,10,-50,77.41,72.02,2.6738,457.75,4.87,3740,613.7,4.644,3785.0,847.5,858,853.6,875.7,950.0,75.18,-312.0,-132.0,910,951.0,945,98.69,965.0
2024-01-12,47.75,351.3,-920,10,-50,78.29,72.68,2.6693,447.0,4.8539,3780,618.0,4.645,3840.0,860.0,845,832.2,860.9,935.0,70.81,-336.0,-132.0,920,960.0,945,102.55,970.0
2024-01-15,,,,,,78.15,,,,4.8628,3750,628.7,4.667,3820.0,847.5,845,843.3,854.3,942.5,94.0,-288.0,-132.0,915,938.0,945,99.9,965.0
2024-01-16,47.25,371.1,-900,40,-65,78.29,72.4,2.6606,443.5,4.9258,3879,629.8,4.69,3900.0,855.0,831,820.6,831.6,950.0,96.88,-288.0,-132.0,930,944.0,945,100.81,970.0
2024-01-17,47.7,358.7,-850,40,-60,77.88,72.56,2.6536,442.25,4.9349,3855,626.7,4.715,3865.0,855.0,850,842.2,864.2,955.0,66.01,-240.0,-132.0,915,922.0,945,99.13,960.0
2024-01-18,47.62,361.3,-850,40,-60,79.1,74.08,2.6936,444.0,4.9269,3929,631.8,4.716,3930.0,867.5,847,851.4,884.5,970.0,78.08,-216.0,-132.0,930,950.0,955,100.2,975.0
2024-01-19,46.9,356.5,-800,35,-60,78.56,73.41,2.6621,445.5,4.931,3962,628.3,4.715,3960.0,872.5,831,824.5,857.6,1005.0,70.47,-240.0,-132.0,940,945.0,960,101.58,985.0
2024-01-22,48.16,355.8,-800,22,-65,80.06,75.19,2.6935,445.75,4.9892,3928,636.3,4.724,3940.0,865.0,860,852.3,885.4,982.5,71.26,-216.0,-110.0,,,,99.7,970.0
2024-01-23,48.21,361.1,-920,13,-65,79.55,74.37,2.6913,446.5,4.9535,3963,639.1,4.724,3970.0,865.0,861,864.4,882.1,970.0,71.73,-168.0,-88.0,935,947.0,950,102.45,975.0
2024-01-24,47.32,363.3,-820,17,-80,80.04,75.09,2.6818,452.25,4.9335,3997,634.3,4.729,4005.0,880.0,844,833.8,862.5,970.0,68.82,-144.0,-66.0,945,956.0,950,101.95,980.0
2024-01-25,46.53,358.2,-750,15,-100,82.43,77.36,2.7954,451.75,4.9165,,623.1,4.729,,,835,827.4,860.5,1010.0,68.09,-144.0,-66.0,940,935.0,945,102.58,
2024-01-26,46.93,349.0,-800,16,-70,83.55,78.01,2.8434,446.25,4.9168,4019,624.2,4.725,4015.0,885.0,845,814.2,869.3,960.0,70.32,-120.0,-66.0,,,,102.55,985.0
2024-01-29,45.55,354.3,-750,15,-120,82.4,76.78,2.8339,440.25,4.9518,3951,608.7,4.732,3965.0,870.0,828,816.8,838.9,1005.0,72.58,-48.0,-44.0,930,925.0,935,107.3489933,980.0
2024-01-30,46.0,363.0,-750,12,-95,82.87,77.82,2.8068,447.75,4.9516,3868,613.5,4.725,3900.0,855.0,838,826.7,848.8,960.0,78.21,-24.0,44.0,910,912.0,925,106.58,965.0
2024-01-31,46.02,368.3,-750,11,-85,81.71,75.85,2.8082,448.25,4.9526,3814,610.4,4.727,3860.0,847.5,834,805.1,849.2,987.5,86.55,72.0,154.0,920,915.0,930,107.08,960.0
2024-02-01,45.6,361.7,-850,-4,-95,78.7,73.82,2.7129,447.25,4.9163,,601.2,4.727,,,818,795.9,840.0,970.0,88.12,48.0,198.0,905,918.0,920,,
2024-02-02,44.73,356.8,-870,14,-95,77.33,72.28,2.66,442.75,4.9699,3788,592.1,4.715,3835.0,845.0,799,765.7,820.8,955.0,86.35,,154.0,905,913.0,915,102.65,965.0
2024-02-04,,,,,,,,,,,,,,,,,,,,,-48.0,110.0,,,,,
2024-02-05,45.33,361.1,-750,14,-90,77.99,72.78,2.7248,442.75,4.9854,3822,598.3,4.748,3865.0,845.0,810,778.9,834.0,965.0,86.05,-24.0,110.0,910,905.0,905,101.48,970.0
2024-02-06,45.94,358.8,-900,14,-85,78.59,73.31,2.7427,438.75,4.9634,3863,593.7,4.763,3880.0,850.0,812,836.4,869.5,955.0,89.72,-24.0,110.0,920,915.0,915,103.67,970.0
2024-02-07,46.76,351.2,-800,12,-90,79.21,73.86,2.8152,434.25,4.9685,3930,593.5,4.759,3925.0,857.5,826,854.5,887.6,960.0,88.24,-24.0,110.0,930,910.0,910,104.39,980.0
2024-02-08,47.94,347.1,-820,14,-95,81.63,76.22,2.8908,433.25,4.992,3917,595.7,4.766,3935.0,862.5,836,880.5,891.6,955.0,87.74,-24.0,110.0,930,926.0,920,105.8,990.0
2024-02-09,47.26,346.8,-880,20,-90,82.19,76.84,2.9642,429.0,4.9517,3920,588.4,4.76,3955.0,867.5,836,832.5,847.9,947.5,63.06,,,935,927.0,920,107.79,995.0
2024-02-12,46.9,348.9,,,,82.0,76.92,2.9196,430.5,4.9536,,591.0,4.76,,,,,,950.0,60.51,,,,906.0,930,,
2024-02-13,47.3,344.8,,,,82.77,77.87,2.8959,430.75,4.9536,3930,595.5,4.764,3925.0,860.0,,,,990.0,57.98,,,935,921.0,925,109.56,1000.0
2024-02-14,46.35,343.3,-870,20,-80,81.6,76.64,2.8101,424.25,4.969,3995,580.8,4.783,4015.0,865.0,813,797.0,841.1,995.0,57.89,,,940,922.0,930,108.72,1005.0
2024-02-15,46.0,339.5,-800,6,-60,82.86,78.03,2.8237,417.75,4.9732,3995,567.0,4.778,3965.0,860.0,814,815.7,837.8,965.0,63.02,,,930,910.0,915,105.57,1000.0
2024-02-16,45.59,345.6,-800,30,-65,83.47,79.19,2.8066,416.5,4.9665,3910,577.4,4.778,3950.0,860.0,818,828.7,861.8,980.0,63.94,,,930,923.0,915,105.85,1000.0
2024-02-18,,,,,,,,,,,,,,,,,,,,,-48.0,,,,,,
2024-02-19,,,,,,83.56,,,,4.9564,3963,,4.784,3975.0,867.5,818,,,1000.0,68.71,-96.0,-88.0,935,923.0,920,105.34,1010.0
2024-02-20,45.41,347.6,-850,9,-70,82.34,78.18,2.7315,418.75,4.9275,3978,584.8,4.795,4000.0,865.0,818,813.7,846.8,985.0,67.83,-96.0,-110.0,940,917.0,915,106.21,1015.0
2024-02-21,44.83,342.0,-700,12,-70,83.03,77.91,2.7052,411.0,4.9358,3971,574.0,4.792,3990.0,867.5,821,800.9,834.0,985.0,70.5,-120.0,-132.0,940,946.0,915,103.79,1010.0
2024-02-22,44.21,334.9,-710,10,-70,83.67,78.61,2.752,406.0,4.9605,3954,570.4,4.773,3985.0,865.0,809,831.4,864.4,1000.0,68.12,-120.0,-132.0,940,930.0,915,104.66,1010.0
2024-02-23,44.02,331.5,-560,13,-55,81.62,76.49,2.6897,399.75,4.9951,3969,572.4,4.775,3975.0,870.0,814,827.2,860.2,990.0,46.85,-168.0,-132.0,935,920.0,920,105.2348993,1005.0
2024-02-26,44.4,334.4,-450,14,-45,82.53,77.58,2.7627,407.0,4.9799,3987,581.1,4.775,4005.0,870.0,833,811.3,879.6,957.5,49.93,-156.0,-132.0,940,918.0,920,103.19,1005.0
2024-02-27,44.91,327.8,-650,3,-50,83.65,78.87,2.746,408.25,4.9335,4021,577.1,4.76,4025.0,880.0,848,818.1,890.9,1035.0,50.12,-132.0,-88.0,945,955.0,920,105.37,1015.0
2024-02-28,44.66,331.3,-600,16,-55,83.68,78.54,2.6583,413.25,4.9675,3983,577.2,4.767,4015.0,875.0,843,817.0,885.4,1015.0,40.78,-96.0,-66.0,945,945.0,935,104.06,1015.0
2024-02-29,44.66,333.3,-500,,-37,83.62,78.26,2.6838,415.75,4.9716,4025,577.3,4.742,4050.0,885.0,848,841.3,863.3,1015.0,54.97,-72.0,,960,948.0,930,102.38,1030.0
2024-03-01,44.62,334.0,-600,19,-30,83.55,79.97,2.7042,412.25,4.9541,4024,574.4,4.743,4050.0,885.0,850,829.4,873.5,1015.0,50.8,-72.0,44.0,965,950.0,935,103.09,1035.0
2024-03-04,44.65,335.2,-600,18,-30,82.8,78.74,2.6472,417.5,4.9458,4017,579.6,4.72,4035.0,885.0,847,830.0,885.2,972.5,51.52,-96.0,-11.0,965,960.0,930,104.3,1035.0
2024-03-05,44.51,331.2,-600,17,-30,82.04,78.15,2.6065,413.5,4.9581,4049,578.9,4.733,4055.0,892.5,850,827.0,893.1,985.0,54.01,-96.0,-11.0,975,955.0,935,102.05,1040.0
2024-03-06,44.78,334.9,,20,-30,82.96,79.13,2.6633,418.0,4.9446,4142,588.8,4.73,4135.0,910.0,862,855.0,877.0,1012.5,57.27,-84.0,-11.0,985,960.0,945,101.48,1060.0
2024-03-07,45.83,339.9,-450,16,-15,82.96,78.93,2.6947,426.0,4.935,4145,595.3,4.703,4125.0,910.0,883,884.7,924.4,1012.5,54.35,-60.0,-11.0,995,960.0,950,102.85,1060.0
2024-03-08,45.6,341.3,-500,12,,82.08,78.01,2.6409,426.25,4.9806,4181,599.4,4.682,4195.0,927.5,894,884.1,917.1,1017.5,44.68,-60.0,-11.0,1010,995.0,960,104.77,1070.0
2024-03-11,46.05,337.1,-500,12,-25,82.21,77.93,2.6518,428.25,4.9771,4208,605.5,4.681,4200.0,932.5,907,905.0,927.0,1045.0,47.65,-48.0,-11.0,1015,1005.0,955,102.5,1085.0
2024-03-12,47.23,333.8,-470,10,-30,81.92,77.56,2.6165,429.0,4.9718,4200,617.5,4.6752,4210.0,935.0,912,909.0,931.0,1050.0,45.87,24.0,-12.0,1020,995.0,970,103.73,1105.0
2024-03-13,47.99,331.0,-600,10,-40,84.03,79.72,2.6851,426.5,4.97,4245,614.8,4.686,4255.0,950.0,905,916.4664124,942.9220221,1105.0,43.17,24.0,-12.0,1025,1002.0,970,101.8657718,1125.0
2024-03-14,47.94,333.2,-580,9,-55,85.42,81.26,2.7088,422.5,4.9895,4330,613.0,4.684,4325.0,980.0,907,901.4749002,934.5444124,1115.0,30.44,24.0,24.0,1040,1007.0,985,104.6442953,1165.0
2024-03-15,49.42,334.7,-400,8,-40,85.34,81.04,2.727,436.75,4.9949,4327,630.6,4.702,4345.0,975.0,930,930.7965343,957.252144,1115.0,28.81,0.0,24.0,1050,1007.0,985,104.6778523,1165.0
2024-03-18,48.7,331.9,-560,5,-35,86.89,82.72,2.7882,436.0,5.0253,4326,631.7,4.716,4345.0,975.0,908,908.3092661,950.1973148,1110.0,32.2,0.0,24.0,1050,1025.0,985,106.74,1180.0
2024-03-19,48.14,333.9,-580,-4,-35,87.38,83.47,2.7607,439.5,5.0301,4297,634.5,4.73,4325.0,970.0,896,911.3957539,929.032827,1100.0,30.79,48.0,48.0,1040,1002.0,975,107.72,1170.0
2024-03-20,49.0,342.5,-580,2,-15,85.95,81.68,2.6957,439.0,4.9691,4364,648.6,4.736,4375.0,980.0,915,925.9463392,952.4019489,1115.0,34.04,72.0,48.0,1045,1004.0,980,105.97,1190.0
2024-03-21,48.79,344.3,,4,-15,85.78,81.07,2.6688,440.75,4.9781,4352,642.9,4.713,4375.0,980.0,929,943.3629489,969.8185586,1115.0,35.07,72.0,48.0,1045,1020.0,985,104.9,1200.0
2024-03-22,47.64,339.1,-450,5,-10,85.43,80.63,2.6534,439.25,4.9997,4307,634.5,4.735,4325.0,975.0,915,918.0096563,962.1023391,1095.0,36.1,72.0,48.0,1025,1022.0,980,104.43,1210.0
2024-03-25,49.02,341.7,-600,6,-15,86.75,81.95,2.6786,437.75,4.9751,4352,649.7,4.723,4375.0,990.0,926,937.4104367,970.4799489,1120.0,35.59,24.0,48.0,,,,103.72,1240.0
2024-03-26,48.42,339.8,-650,1,-15,86.25,81.62,2.6218,432.5,4.9808,4332,638.5,4.717,4370.0,985.0,911,924.1826319,946.2289733,1115.0,33.2,48.0,48.0,1040,1016.0,970,104.19,1245.0
2024-03-27,47.67,339.0,,3,-10,86.09,81.35,2.5986,426.75,4.9866,4256,627.2,4.73,4285.0,970.0,908,907.6478758,929.6942172,1100.0,30.78,72.0,48.0,1025,1005.0,970,102.38,1240.0
2024-03-28,47.95,337.7,-550,4,-15,87.48,83.17,2.6156,442.0,5.0129,,626.4,4.73,,,,913.8208514,935.8671928,1105.0,29.45,72.0,48.0,,1015.0,960,103.02,
2024-03-29,,,,,,,,,,5.0153,4325,,4.7225,4345.0,,,,,,31.13,24.0,24.0,,,,,1255.0
2024-04-01,48.24,333.4,-550,5,-15,87.42,83.71,2.6271,435.5,5.0543,4418,634.2,4.727,4385.0,,,904.1,948.2,,31.95,48.0,24.0,1035,1035.0,970,104.5,1280.0
2024-04-02,48.6,328.3,-550,8,-15,88.92,85.15,2.7119,426.5,5.0576,4464,635.3,4.752,4440.0,985.0,,927.0,960.1,1130.0,31.84,48.0,72.0,1040,1034.0,975,105.47,1300.0
2024-04-03,48.85,330.0,-550,7,-10,89.35,85.43,2.7324,431.75,5.0393,4579,634.2,4.753,4575.0,1000.0,933,945.8,967.8,1160.0,32.05,48.0,48.0,1065,1031.0,980,108.02,1325.0
2024-04-04,48.15,333.5,-550,8,-10,90.65,86.59,2.7413,435.25,5.0538,4577,633.6,4.737,4530.0,1000.0,919,942.3,953.3,1150.0,31.93,,,1065,1033.0,980,107.99,1330.0
2024-04-05,48.89,333.1,-550,7,5,91.17,86.91,2.773,434.25,5.0655,4564,643.1,4.745,4520.0,995.0,927,945.8,1000.9,1140.0,37.34,,,1045,1025.0,975,109.23,1325.0
2024-04-07,,,,,,,,,,,,,,,,,,,,,72.0,72.0,,,,,
2024-04-08,47.9,336.0,-520,4,12,90.38,86.43,2.7287,435.5,5.0268,4514,638.3,4.749,4455.0,985.0,908,962.5,984.6,1135.0,35.25,72.0,72.0,1035,1006.0,975,108.72,1320.0
2024-04-09,47.52,335.6,-450,1,15,89.42,85.23,2.677,431.25,5.009,4517,639.3,4.745,4450.0,987.5,910,915.4,948.4,1140.0,37.09,48.0,24.0,,,,108.66,1325.0
2024-04-10,47.6,330.9,-450,5,10,90.48,86.21,2.7076,434.25,5.0746,,638.8,4.745,,,913,934.8,961.2,1140.0,37.37,24.0,24.0,,1015.0,975,,
2024-04-11,46.02,335.6,-350,5,-10,89.74,85.02,2.6598,428.75,5.0917,,624.3,4.745,,,884,915.4,948.4,1052.5,35.87,24.0,24.0,,,,107.95,
2024-04-12,45.89,344.4,-550,2,7,90.45,85.66,2.6851,435.5,5.1175,4498,634.7,4.767,4480.0,972.5,885,923.5,945.6,1060.0,39.2,24.0,24.0,1040,990.0,975,107.72,1325.0
2024-04-15,45.47,338.5,-350,5,5,90.1,85.41,2.6542,431.5,5.1846,4405,619.9,4.777,4340.0,955.0,880,898.8,925.3,1050.0,40.2,24.0,24.0,1040,996.0,980,106.38,1320.0
2024-04-16,44.91,335.3,-250,3,-25,90.02,85.36,2.6513,431.0,5.2826,4214,612.5,4.79,4270.0,930.0,885,890.9,912.9,1040.0,40.21,24.0,0.0,1020,970.0,970,106.38,1300.0
2024-04-17,45.0,338.7,-550,5,10,87.29,82.69,2.5747,430.25,5.242,4159,611.6,4.79,4205.0,915.0,884,881.9,910.5,1040.0,43.34,24.0,0.0,980,982.0,970,105.91,1260.0
2024-04-18,44.12,338.0,-350,7,10,87.11,82.73,2.5339,426.75,5.2482,4125,608.7,4.781,4155.0,910.0,871,884.5,895.5,1030.0,45.19,24.0,0.0,975,985.0,975,101.85,1250.0
2024-04-19,44.38,343.7,-300,5,8,87.29,83.14,2.5413,433.5,5.2027,4056,609.8,4.781,4105.0,905.0,877,890.2,905.7,1010.0,46.53,24.0,0.0,965,972.0,970,100.44,1250.0
2024-04-22,45.04,344.3,-350,5,15,87.0,82.85,2.5604,439.75,5.168,4078,626.9,4.775,4115.0,905.0,873,882.7,907.0,1030.0,44.8,48.0,0.0,970,976.0,965,100.44,1240.0
2024-04-23,45.31,345.2,-390,3,20,88.42,83.36,2.5792,443.0,5.126,4073,634.4,4.778,4115.0,900.0,873,888.7,912.9,1015.0,39.73,48.0,0.0,970,972.0,965,102.75,1230.0
2024-04-24,44.66,346.0,-390,7,20,88.02,82.81,2.5499,437.75,5.1457,4040,626.7,4.775,4065.0,895.0,862,845.7,898.6,1042.5,40.96,48.0,0.0,965,962.0,965,102.21,1215.0
2024-04-25,44.82,343.9,-440,8,20,89.01,83.57,2.5504,441.0,5.1602,3958,622.8,4.774,3980.0,880.0,860,851.4,888.9,952.5,36.46,48.0,0.0,942,953.0,960,102.11,1190.0
2024-04-26,44.93,340.0,-450,5,25,89.5,83.85,2.5482,440.0,5.1151,3931,617.7,4.765,3970.0,872.5,850,853.9,891.3,1027.5,36.63,48.0,0.0,945,953.0,955,101.78,1190.0
2024-04-28,,,,,,,,,,,,,,,,,,,,,72.0,-12.0,,,,,
2024-04-29,43.69,348.3,-400,10,18,88.4,82.63,2.5313,439.25,5.1189,3949,616.3,4.765,3975.0,875.0,839,826.5,875.0,1030.0,32.03,72.0,-12.0,950,955.0,960,101.51,1180.0
2024-04-30,42.29,346.3,-300,8,22,87.86,81.93,2.5134,439.5,5.1934,3862,603.8,4.77,3895.0,855.0,830,804.5,866.2,1012.5,32.0,72.0,-24.0,930,930.0,950,101.17,1140.0
2024-05-01,42.57,342.6,,,,83.44,79.0,2.4519,443.25,5.1936,,611.7,4.77,,,,,,,41.5,,,,,,,
2024-05-02,42.57,357.1,-550,6,20,83.67,78.95,2.4431,452.0,5.1113,3895,622.9,4.752,3900.0,852.5,830,810.6,872.4,950.0,42.16,,,935,935.0,950,98.02,1145.0
2024-05-03,42.42,366.5,-510,5,25,82.96,78.11,2.4434,447.0,5.0722,3890,633.0,4.738,3900.0,852.5,823,825.0,858.0,1045.0,51.77,,,935,933.0,945,97.32,1140.0
2024-05-06,43.17,381.2,-530,6,25,83.33,78.48,2.4614,457.0,5.0758,3909,646.9,4.737,3910.0,855.0,823,808.4,863.6,1050.0,46.45,48.0,-24.0,940,940.0,950,97.35,1140.0
2024-05-07,43.85,377.4,-530,10,18,83.16,78.38,2.4656,453.75,5.0707,3960,653.1,4.736,3960.0,862.5,849,857.6,892.9,1050.0,47.04,48.0,-24.0,955,939.0,960,98.09,1150.0
2024-05-08,43.15,374.8,-450,13,20,83.58,78.99,2.4761,445.5,5.0909,3957,642.7,4.74,3935.0,855.0,860,872.8,899.3,985.0,47.33,48.0,-24.0,950,951.0,955,96.85,1155.0
2024-05-09,42.01,368.0,-300,8,25,83.88,79.26,2.4776,442.75,5.1412,3923,637.3,4.7385,3900.0,,863,862.9,907.0,,49.79,48.0,-24.0,935,975.0,965,99.19,1145.0
2024-05-10,43.81,367.0,-300,3,18,82.79,78.26,2.4344,455.75,5.1584,3853,649.6,4.737,3865.0,845.0,889,888.7,921.8,1030.0,54.37,48.0,-24.0,935,965.0,960,98.72,1140.0
2024-05-11,,,,,,,,,,,,,,,,,,,,,48.0,-12.0,,,,,
2024-05-13,44.52,361.6,-350,5,17,83.36,79.12,2.4368,458.5,5.1511,3908,653.9,4.727,3917.5,855.0,891,918.2,951.3,980.0,60.0,60.0,-12.0,950,1010.0,975,97.21,1145.0
2024-05-14,42.68,363.6,-350,15,30,82.38,78.02,2.42,453.75,5.1299,3800,641.3,4.717,3870.0,847.5,863,890.7,912.7,960.0,43.46,60.0,-12.0,955,985.0,970,97.18,1130.0
2024-05-15,43.55,371.7,-400,19,20,82.75,78.63,2.4231,462.5,5.1373,3801,649.3,4.705,3880.0,855.0,866,927.0,938.1,977.5,55.1,60.0,-12.0,960,988.0,965,97.01,1140.0
2024-05-16,44.52,367.7,-400,22,30,83.27,79.23,2.4437,457.0,5.1288,3823,651.5,4.681,3840.0,850.0,893,937.4,959.5,980.0,51.32,72.0,0.0,955,977.0,965,96.95,1130.0
2024-05-17,45.27,368.8,-450,10,40,83.98,80.06,2.4863,452.5,5.1031,3895,661.1,4.685,3915.0,865.0,908,960.6,987.0,1000.0,45.08,72.0,0.0,955,1010.0,965,98.12,1145.0
