Date,so-premp-f,so-premp-g,so-premp-h,so-premp-j,so-premp-k,so-premp-m,so-premp-n,so-premp-q,so-premp-u,so-premp-v,so-premp-x,so-premp-z
2017-01-10,,150,110,-10,-10,-10,-10,,,,,
2017-01-11,,170,100,-10,-10,-10,-10,,,,,
2017-01-12,,170,70,,,-10,-10,,,,,
2017-01-13,,160,70,-10,-10,-10,-10,,,,,
2017-01-16,,,,,,,,,,,,
2017-01-17,,190,70,-10,-10,-10,-10,,,,,
2017-01-18,,170,90,-10,-10,-20,-20,,,,,
2017-01-19,,130,90,-40,-40,-10,-10,,,,,
2017-01-20,,100,50,-60,-60,-70,-70,-50,-50,,,
2017-01-23,,100,50,-60,-60,-70,-70,-70,-70,,,
2017-01-24,,100,40,-50,-60,-70,-70,-70,-70,,,
2017-01-25,,100,30,-60,-60,-70,-70,-80,,,,
2017-01-26,,50,30,-70,-70,-80,-80,,,,,
2017-01-27,,,20,-70,-70,-90,-90,,,,,
2017-01-30,,,30,-40,-40,-60,-60,-60,-60,,,
2017-01-31,,,70,50,50,-35,-35,,,,,
2017-02-01,,,70,20,20,-30,-30,,,,,
2017-02-02,,,50,-30,-30,-30,-30,,,,,-8
2017-02-03,,,70,-30,-30,-40,-40,-30,-30,,,
2017-02-06,,,80,-20,-10,-30,-30,-40,-40,,,
2017-02-07,,,100,-10,-10,-10,-10,-30,-30,,,
2017-02-08,,,120,-10,-10,-30,-30,-20,-20,,,
2017-02-09,,,120,-10,-10,-30,-30,-30,-30,,,
2017-02-10,,,110,-10,-10,-20,-20,,,,,
2017-02-13,,,130,-10,-10,-40,-40,,,,,
2017-02-14,,,150,20,20,-20,-20,,,,,
2017-02-15,,,150,40,40,-10,-10,-10,-10,,,
2017-02-16,,,120,40,10,-50,-50,-50,-50,,,
2017-02-17,,,130,30,20,-40,-40,-20,-20,,,
2017-02-20,,,,,,,,,,,,
2017-02-21,,,120,50,40,-30,-30,-30,-30,,,
2017-02-22,,,100,60,30,-50,-50,-30,-30,50,50,50
2017-02-23,,,70,60,50,-30,-30,-20,-20,50,50,50
2017-02-24,,,60,60,50,-40,-40,-30,-30,50,50,50
2017-03-01,,,,-40,-40,-90,-90,,,,,
2017-03-02,,,,20,-70,-50,-50,,,,,
2017-03-03,,,,20,-10,-70,-70,,,,,
2017-03-06,,,,-10,-30,-70,-70,-90,-90,,,
2017-03-07,,,,-10,10,-70,-70,-90,-90,,,
2017-03-08,,,,10,10,-70,-70,,,,,
2017-03-09,,,,80,30,-50,-50,,,,,
2017-03-10,,,,90,-10,-50,-50,,,,,
2017-03-13,,,,110,20,-50,-50,-40,-40,,,
2017-03-14,,,,100,20,-10,-10,,,,,
2017-03-15,,,,130,10,-30,-30,-40,-40,,,
2017-03-16,,,,120,20,-30,-30,-30,-30,,,
2017-03-17,,,,130,40,-30,-30,-40,-40,,,
2017-03-20,,,,100,60,-30,-30,-30,-30,,,
2017-03-21,,,,90,50,-30,-30,-30,-30,50,50,50
2017-03-22,,,,50,20,-40,-40,-30,-30,,,
2017-03-23,,,,,50,-40,-40,-30,-30,,,
2017-03-24,,,,55,50,-40,-40,-40,-40,,,
2017-03-27,,,,,50,-40,-40,-50,-50,,,
2017-03-28,,,,80,30,30,-30,-30,-30,-50,-50,-50
2017-03-29,,,,70,20,-30,-30,-40,-40,50,50,50
2017-03-30,,,,50,20,-20,-20,-20,-20,,,
2017-03-31,,,,60,40,-30,-30,-30,-30,,,
2017-04-03,,,,,40,30,30,,,,,
2017-04-04,,,,,40,30,30,30,30,,,
2017-04-05,,,,,100,50,50,30,30,,,
2017-04-06,,,,,70,80,80,40,40,,,
2017-04-07,,,100,,70,70,70,40,40,,,
2017-04-10,,,100,,80,60,60,50,50,,,
2017-04-11,,,100,,80,30,30,50,50,50,50,50
2017-04-12,,,100,,80,50,50,70,70,,,
2017-04-13,,,100,,60,60,60,40,40,,,
2017-04-17,,,,,80,70,70,50,50,,,
2017-04-18,,,100,,80,80,80,50,50,,,
2017-04-19,,,100,,90,60,60,40,40,,,
2017-04-20,,,100,,80,70,70,40,40,,,
2017-04-24,,,90,,100,70,70,50,50,30,30,30
2017-04-25,,,80,,60,70,70,50,50,,,
2017-04-26,,,80,,80,120,120,50,50,,,
2017-04-27,,,80,,80,70,60,50,50,,,
2017-04-28,,,80,,80,50,50,-10,-10,30,30,30
2017-05-02,,,100,,,40,40,-10,-10,-10,-10,-10
2017-05-03,,,80,,,80,60,10,10,10,10,10
2017-05-04,,,80,,,70,60,10,10,,,
2017-05-05,,,80,,,100,100,10,10,,,
2017-05-08,,,70,,,100,100,10,10,,,
2017-05-09,,,80,,,60,60,30,30,,,
2017-05-10,,,80,-19,,90,80,20,20,,,
2017-05-11,,,80,,,110,100,20,20,,,
2017-05-12,,,80,,,100,80,20,20,,,
2017-05-15,,,80,,,90,80,50,50,,,
2017-05-16,,,80,,,110,90,10,10,,,
2017-05-17,,,80,,,110,80,30,30,,,
2017-05-18,,,80,,,90,70,10,10,60,60,60
2017-05-19,,,80,,,110,60,50,50,60,60,60
2017-05-22,,,,,,100,90,30,30,,,
2017-05-23,,,,,,160,120,40,40,,,
2017-05-24,,,70,,,150,130,30,30,,,
2017-05-25,,,80,,,150,120,120,120,,,
2017-05-26,,,80,,,150,,70,70,,,
2017-05-29,,,,,,,,,,,,
2017-05-30,,,80,,,160,100,80,80,,,
2017-05-31,,,80,,,220,200,120,120,100,100,100
2017-06-01,,,120,,,,230,,,70,70,70
2017-06-02,,,,,,,250,120,180,100,100,100
2017-06-05,,,,,,,250,190,190,100,100,100
2017-06-06,,,,,,,260,220,220,,,
2017-06-07,,,,,,,250,200,200,160,160,160
2017-06-08,,,,,,,260,200,200,150,160,150
2017-06-09,,,150,,,,230,180,180,150,150,150
2017-06-12,,,150,,,,190,180,150,70,70,70
2017-06-13,,,150,,,,200,160,160,90,90,90
2017-06-14,,,120,,,,190,160,160,90,90,90
2017-06-16,,,,,,,140,130,130,90,90,90
2017-06-19,,,,,,,140,150,150,90,90,90
2017-06-20,,,,,,,130,160,150,120,120,120
2017-06-21,,,120,,,,180,150,150,100,100,100
2017-06-22,,,120,,,,180,140,140,100,100,100
2017-06-23,,,,,,,180,150,150,90,90,90
2017-06-26,,,,,,,180,150,150,90,90,90
2017-06-27,,,120,,,,160,120,120,80,80,80
2017-06-28,,,,,,,150,120,120,70,70,70
2017-06-29,,,100,,,,130,100,100,60,60,60
2017-06-30,,,,,,,120,100,100,60,60,60
2017-07-03,,,,,,,,70,60,40,40,40
2017-07-04,,,,,,,,,,,,
2017-07-05,50,,70,,,,,70,50,60,60,60
2017-07-06,50,,,-17,-17,,,60,50,40,40,40
2017-07-07,40,30,60,20,-10,,,80,60,50,50,50
2017-07-10,,30,-50,,,,,80,40,50,50,50
2017-07-11,,-50,-100,-100,-100,,,60,60,40,40,40
2017-07-12,-30,-30,-70,-100,-100,,,80,40,50,50,50
2017-07-13,-20,-20,-90,-100,-100,,,70,40,-70,-70,-70
2017-07-14,-20,-30,-90,-100,-100,,,70,60,60,60,60
2017-07-17,-20,-20,-90,-100,-100,,,60,50,-30,-30,-30
2017-07-18,-40,-40,-90,-100,-100,,,60,50,50,50,50
2017-07-19,-40,-40,-70,-100,-100,,,70,50,20,20,20
2017-07-20,,,-90,-150,-150,,,50,50,20,20,20
2017-07-21,-100,-100,-70,-90,-90,,,60,30,10,10,10
2017-07-24,,,-90,-90,-90,,,70,50,30,30,30
2017-07-25,,,-70,-70,-90,,,70,60,30,30,30
2017-07-26,,,-50,-80,-80,,,70,60,50,50,50
2017-07-27,,,-50,-90,-90,,,50,50,40,40,40
2017-07-28,,,-60,-50,-50,,,50,50,50,50,50
2017-07-31,,,-50,-50,-50,,,30,20,40,40,40
2017-08-01,,,-70,,,,,,60,40,40,40
2017-08-02,,,-40,,,,,,30,70,50,50
2017-08-03,,,-50,,,,,,100,100,100,100
2017-08-04,,,-40,,,,,,100,100,100,100
2017-08-07,,,-40,-70,-70,,,,100,100,100,100
2017-08-08,,,-50,,,,,,100,120,120,120
2017-08-09,,,,,,,,,100,100,100,100
2017-08-10,,,,,,,,,70,170,120,120
2017-08-11,,,,,,,,,80,120,120,120
2017-08-14,,,53,-70,-70,,,,80,110,110,110
2017-08-15,,,-80,-90,-90,,,,80,80,80,80
2017-08-16,-70,70,-70,-90,-90,,,,100,140,140,140
2017-08-17,70,70,,,,,,,80,120,120,120
2017-08-18,50,50,-50,-30,-30,,,,90,90,130,130
2017-08-21,50,,-50,-40,-40,,,,70,90,140,140
2017-08-22,50,50,-120,-60,-60,,,,70,100,100,100
2017-08-23,50,50,50,-60,-60,,,,100,100,100,100
2017-08-24,-50,-50,-50,-50,-50,,,,150,150,150,150
2017-08-25,-50,-50,-50,-80,-80,,,,50,50,50,50
2017-08-28,,,58,-60,-60,,,,100,100,100,100
2017-08-29,,,,,,,,,100,120,120,120
2017-08-30,,40,60,-30,-30,,,,100,100,150,150
2017-08-31,,-20,,-60,-60,,,,80,80,100,100
2017-09-01,,-20,,-60,-60,,,,,70,70,70
2017-09-04,,,,,,,,,,,,
2017-09-05,,,-50,,,,,,,50,50,50
2017-09-06,,,-20,,,,,,,20,40,40
2017-09-08,20,20,-20,,,,,,,80,80,80
2017-09-11,50,50,-20,,,,,,,80,150,150
2017-09-12,50,50,,,,,,,,100,150,150
2017-09-13,100,100,-20,,,,,,,150,180,180
2017-09-14,50,50,-50,,,,,,,150,140,140
2017-09-15,50,50,-50,,,,,,,90,150,150
2017-09-18,50,50,-50,,,,,,,150,150,150
2017-09-19,50,50,-50,,,,,,,90,100,100
2017-09-20,60,60,-50,-50,-50,-50,-50,,,130,150,150
2017-09-21,50,50,20,,,,,,,170,120,120
2017-09-22,50,50,50,,,,,,,170,170,170
2017-09-25,50,50,50,,,,,,,160,150,150
2017-09-26,,,,-30,-30,,,,,200,180,180
2017-09-27,100,100,50,,,,,,,200,180,180
2017-09-28,100,100,50,-60,-60,-60,-60,,,160,150,150
2017-09-29,130,130,70,,,,,,,160,160,160
2017-10-02,100,100,50,,,,,,,,180,180
2017-10-03,130,130,50,50,40,50,50,,,,160,160
2017-10-04,130,130,50,,,,,,,,160,160
2017-10-05,100,100,50,,,,,,,,130,130
2017-10-06,100,100,50,,,,,,,,130,130
2017-10-09,100,100,50,50,50,50,50,,,,140,160
2017-10-10,60,60,50,50,50,50,50,,,,130,170
2017-10-11,60,60,50,50,50,30,30,,,,130,170
2017-10-13,30,30,30,50,50,,,,,,210,210
2017-10-16,150,150,60,50,50,50,50,,,,190,190
2017-10-17,50,50,70,50,50,50,50,,,,200,200
2017-10-18,90,90,70,50,50,,,,,,200,200
2017-10-19,90,90,70,50,50,50,50,,,,200,200
2017-10-20,,,,50,50,50,50,,,,200,200
2017-10-23,,,20,50,50,30,30,,,,180,150
2017-10-24,,,,50,50,50,50,,,,150,150
2017-10-25,,,,50,50,,,,,,150,150
2017-10-26,,,,30,30,30,30,,,,150,150
2017-10-27,,,10,10,10,50,50,,,,140,150
2017-10-30,90,90,70,50,50,50,50,,,,200,200
2017-10-31,90,100,30,20,20,,,,,,150,150
2017-11-01,90,90,10,10,10,20,20,,,,,150
2017-11-03,100,100,40,10,10,10,10,,,,,150
2017-11-06,90,90,10,10,10,10,10,,,,,150
2017-11-07,60,60,40,20,20,-10,-10,,,,,130
2017-11-08,50,50,20,-20,-20,-20,-20,,,,,110
2017-11-09,80,80,-10,20,20,-10,-10,,,,,120
2017-11-10,100,100,-10,20,20,10,10,,,,,120
2017-11-13,100,100,60,50,50,,,,,,,130
2017-11-14,90,90,50,40,40,,,,,,,120
2017-11-16,100,100,100,70,70,,,,,,,110
2017-11-17,100,100,50,80,80,,,,,,,100
2017-11-20,100,150,70,80,70,,,,,,,170
2017-11-21,120,120,120,70,70,,,,,,,130
2017-11-22,100,100,100,70,70,,,,,,,130
2017-11-23,,,,,,,,,,,,
2017-11-24,100,100,90,90,50,10,10,,,,,130
2017-11-27,100,100,90,50,50,90,90,,,,,120
2017-11-28,100,100,90,50,50,,,,,,,120
2017-11-29,90,90,80,50,50,,,,,,,120
2017-11-30,90,90,80,50,50,,,,,,,110
2017-12-01,140,140,100,80,80,,,,,,,
2017-12-04,140,140,90,70,70,,,,,,,
2017-12-05,140,140,110,80,80,,,,,,,
2017-12-06,100,100,90,50,50,,,,,,,
2017-12-07,100,100,90,80,80,,,,,,,
2017-12-08,100,100,90,80,80,60,60,,,,,
2017-12-11,130,110,110,80,80,60,60,,,,,
2017-12-12,130,130,80,70,70,,,,,,,
2017-12-13,100,100,90,80,80,50,50,,,,,
2017-12-14,90,90,110,40,40,,,,,,,
2017-12-15,10,100,90,80,80,,,,,,,
2017-12-18,100,100,60,60,60,,,,,,,
2017-12-19,100,10,90,60,60,,,,,,,
2017-12-20,90,90,80,40,40,50,50,,,,,
2017-12-21,120,100,90,60,60,50,50,,,,,
2017-12-22,110,110,90,40,40,50,50,,,,,
2017-12-26,110,90,60,40,40,,,,,,,
2017-12-27,90,80,60,40,40,50,50,,,,,
2017-12-28,90,70,70,40,40,,,,,,,
2018-01-02,,100,100,80,80,,,,,,,
2018-01-03,,150,90,70,70,,,,,,,
2018-01-04,,150,110,60,60,60,60,,,,,
2018-01-05,,170,120,50,50,60,60,,,,,
2018-01-08,,170,130,40,40,40,40,,,,,
2018-01-09,,150,110,30,30,30,30,,,,,
2018-01-10,,100,90,20,20,60,60,,,,,
2018-01-11,,100,90,20,50,60,60,,,,,
2018-01-12,,140,100,40,40,30,30,,,,,
2018-01-15,,,,,,,,,,,,
2018-01-16,,140,110,40,40,30,30,,,,,
2018-01-17,,150,120,40,40,30,30,,,,,
2018-01-18,,150,150,40,40,30,30,,,,,
2018-01-19,,170,170,80,80,40,40,,,,,
2018-01-22,,170,170,80,80,70,70,,,,,
2018-01-23,,210,200,70,70,60,60,,,,,
2018-01-24,,210,200,80,80,50,50,,,,,
2018-01-26,,220,190,80,80,30,30,,,,,
2018-01-29,,200,200,90,90,70,70,,,,,
2018-01-30,,220,200,100,100,80,80,,,,,
2018-01-31,,200,200,90,90,70,70,,,,,
2018-02-01,,,200,130,130,90,90,,,,,
2018-02-02,,,190,150,150,110,110,90,90,,,
2018-02-05,,,210,130,130,90,90,90,90,,,
2018-02-06,,,200,130,130,100,100,90,90,90,90,90
2018-02-07,,,200,160,120,80,80,,,,,
2018-02-08,,,180,110,110,80,80,,,,,
2018-02-09,,,150,90,90,80,80,90,90,,,
2018-02-14,,,180,130,90,80,80,,,,,
2018-02-15,,,180,120,120,90,90,,,,,
2018-02-16,,,190,150,100,100,100,,,30,30,30
2018-02-19,,,,,,,,,,,,
2018-02-20,,,230,140,110,110,90,90,90,,,
2018-02-21,,,220,120,120,100,100,,,,,
2018-02-22,,,220,120,120,100,100,,,,,
2018-02-23,,,220,150,130,140,100,90,90,,,
2018-02-26,,,220,150,120,80,80,70,70,,,
2018-02-27,,,200,150,100,90,90,70,70,,,
2018-02-28,,,210,180,160,110,110,100,100,,,
2018-03-01,,,,180,150,100,100,90,90,,,
2018-03-02,,,,240,140,150,150,140,140,130,130,130
2018-03-05,,,,250,150,150,150,150,150,130,,130
2018-03-06,,,,250,,150,150,150,150,,,
2018-03-07,,,,240,220,150,150,150,150,150,150,50
2018-03-08,,,,220,200,140,140,160,160,160,160,160
2018-03-09,,,,250,160,130,130,150,150,,,
2018-03-12,,,,240,190,140,140,140,140,140,140,140
2018-03-13,,,,220,190,140,150,140,140,140,140,140
2018-03-14,,,,200,200,140,140,140,140,150,150,150
2018-03-15,,,,240,180,130,130,120,120,120,120,120
2018-03-16,,,,230,180,140,140,140,140,150,150,150
2018-03-19,,,,210,190,160,160,130,130,150,150,150
2018-03-20,,,,240,200,150,150,140,140,150,150,150
2018-03-21,,,,230,190,160,160,140,140,150,150,150
2018-03-22,,,,230,200,180,190,170,170,170,170,170
2018-03-23,,,,230,210,200,200,160,160,160,160,160
2018-03-26,,,,230,180,180,180,110,110,100,100,100
2018-03-27,,,,250,220,210,210,200,200,190,190,190
2018-03-28,,,,270,250,210,210,210,210,,,
2018-03-29,,,,260,250,240,240,210,210,180,180,180
2018-04-02,,,,,250,220,220,200,200,190,190,190
2018-04-03,,,,,220,200,200,170,170,180,180,180
2018-04-04,,,,,350,,,250,250,250,250,250
2018-04-05,,,,,310,330,330,300,300,280,280,280
2018-04-06,,,,,320,250,250,300,300,280,280,280
2018-04-09,-30,-30,,,300,220,220,220,220,220,220,220
2018-04-10,,,,,300,300,300,280,220,230,230,230
2018-04-11,,,,,240,230,230,190,190,190,190,190
2018-04-12,,,,,280,220,220,210,210,180,180,180
2018-04-13,,,,,300,250,250,200,200,170,170,170
2018-04-16,,,-10,,260,250,250,200,200,200,200,200
2018-04-17,,,10,,300,260,260,200,200,200,200,200
2018-04-18,,,10,,300,250,250,210,210,200,200,200
2018-04-19,,,10,,300,260,260,210,220,200,200,200
2018-04-20,,,10,,300,260,270,210,210,170,170,170
2018-04-23,,,-10,,290,250,260,210,210,190,190,190
2018-04-24,-60,-10,-20,,290,260,260,210,210,190,190,190
2018-04-25,,,-10,,300,260,260,250,250,210,210,210
2018-04-26,,,,,300,270,270,230,230,230,230,230
2018-04-27,,,20,,300,260,260,210,210,200,200,200
2018-04-30,,,40,,300,270,270,220,220,,,
2018-05-02,,,,,,280,280,230,230,230,230,230
2018-05-03,,,,30,,260,240,170,170,210,210,210
2018-05-04,,,,20,,200,200,190,190,190,190,190
2018-05-07,,,30,20,,210,210,190,190,200,200,200
2018-05-08,,,30,-10,,200,200,190,190,190,190,190
2018-05-09,,,30,20,,130,130,170,170,170,170,170
2018-05-10,,,30,30,,160,160,160,160,150,150,150
2018-05-11,,,,,,130,150,150,150,150,150,150
2018-05-14,,,30,-40,,130,140,140,140,140,140,140
2018-05-15,,,30,-40,,120,130,140,140,140,140,140
2018-05-16,,,-20,-40,,110,120,110,110,120,120,120
2018-05-17,,,-20,-50,,100,110,110,110,110,110,110
2018-05-18,,,-30,-60,,120,120,110,110,120,120,120
2018-05-21,-10,-10,-40,-60,,120,120,110,110,110,110,110
2018-05-22,-10,-10,-50,-60,,50,70,90,90,120,100,100
2018-05-23,-10,-10,-80,-100,,50,60,80,80,70,70,70
2018-05-24,-10,-10,-80,-100,,50,60,80,80,70,70,70
2018-05-25,10,10,-70,-70,,30,60,30,30,50,50,50
2018-05-29,,10,-50,-70,,100,60,40,40,50,50,50
2018-05-30,,,-50,-70,,90,90,50,50,80,80,80
2018-06-01,,-10,,,,,80,50,50,70,70,70
2018-06-04,-10,-10,-50,-80,-80,,80,50,50,70,70,70
2018-06-05,10,10,-50,-70,-70,,100,80,80,100,100,100
2018-06-06,10,10,-50,-70,-70,,70,120,120,120,120,120
2018-06-07,-50,-50,-20,-80,-80,,70,120,120,120,120,120
2018-06-08,,-40,,-80,-80,,60,90,90,100,100,100
2018-06-11,10,10,-20,-90,-90,,70,110,110,120,120,120
2018-06-12,10,10,-20,-90,-90,,100,70,90,110,110,110
2018-06-13,20,20,10,-100,-100,,70,100,100,100,100,100
2018-06-14,30,-20,10,-40,-40,,70,140,100,140,140,140
2018-06-15,100,60,10,-110,-110,,250,250,250,250,250,250
2018-06-18,100,90,60,70,70,,250,250,220,250,250,250
2018-06-19,100,90,80,40,40,,250,230,240,230,230,230
2018-06-20,,,60,30,30,,220,230,220,230,230,230
2018-06-21,30,30,60,20,20,,250,250,250,250,250,250
2018-06-22,,,60,,,,,180,180,180,180,180
2018-06-25,,,30,20,20,,160,180,180,200,200,200
2018-06-26,,,60,,,,230,180,180,180,180,180
2018-06-27,,,30,,,,230,210,210,180,210,210
2018-06-28,40,40,,-20,-40,,180,200,200,200,200,200
2018-06-29,40,40,30,-60,-60,,190,190,190,180,180,180
2018-07-02,,,10,-20,-20,,,250,250,250,250,250
2018-07-03,,,30,-20,-20,,,220,230,250,250,250
2018-07-04,,,,,,,,,,,,
2018-07-05,,,60,-40,-40,,,230,230,230,230,230
2018-07-06,50,50,,-40,-40,,,210,210,230,230,230
2018-07-10,180,180,70,-30,-30,-30,,200,240,240,240,240
2018-07-11,160,160,80,-30,-30,,,200,200,250,250,250
2018-07-12,160,160,80,-30,-30,,,220,200,200,200,200
2018-07-13,110,110,50,-30,-30,,,250,250,240,240,240
2018-07-16,,110,50,-20,-20,,,250,250,240,240,240
2018-07-17,,110,50,-30,-30,,,230,230,230,230,230
2018-07-18,,,60,-40,-40,,,220,220,230,230,230
2018-07-19,,,60,-30,-30,,,220,220,230,230,230
2018-07-20,,,50,-30,-30,,,240,230,230,230,230
2018-07-23,,,50,-30,-30,,,220,230,230,230,230
2018-07-24,,,50,-30,-30,,,230,230,230,230,230
2018-07-25,,,50,,,,,160,160,200,200,200
2018-07-26,,,50,20,20,,,180,180,180,180,180
2018-07-27,,,-40,-30,-30,,,180,180,180,180,180
2018-07-30,,,50,-50,-50,,,180,180,180,180,180
2018-07-31,,,50,,,,,180,220,230,230,230
2018-08-01,,,60,-50,-50,,,,250,210,210,210
2018-08-02,,,50,-50,-50,,,,200,200,200,200
2018-08-03,,,50,,,,,,200,180,180,180
2018-08-06,,,60,,,,,,250,220,220,220
2018-08-07,,,60,,,,,,200,250,200,200
2018-08-08,,,60,,,,,,190,190,190,190
2018-08-09,,,50,,,,,,200,250,200,180
2018-08-10,,,40,-10,-10,,,,230,230,230,230
2018-08-13,,,60,-20,-20,,,,230,230,230,230
2018-08-14,,,60,-10,-10,,,,190,220,220,220
2018-08-15,,,60,,,,,,170,220,220,220
2018-08-16,,,90,20,20,,,,170,190,190,190
2018-08-17,,80,80,20,20,,,,220,200,200,200
2018-08-20,110,110,70,-20,-20,,,,180,180,180,180
2018-08-21,110,110,70,10,10,,,,180,180,180,180
2018-08-22,60,60,60,,,-20,-20,,140,150,150,150
2018-08-23,80,80,60,10,10,,,,150,180,190,190
2018-08-24,,,20,,,,,,130,140,150,150
2018-08-27,80,80,40,-20,-20,,,,140,130,130,130
2018-08-28,80,80,20,-20,-20,-40,-40,,100,120,150,150
2018-08-29,120,120,50,-70,-70,-40,-40,,100,120,150,150
2018-08-30,120,120,30,-40,-40,-50,-50,,90,120,150,150
2018-08-31,120,120,30,-30,-30,-50,-50,,100,140,160,160
2018-09-03,,,,,,,,,,,,
2018-09-04,,,40,-30,-30,,,,,200,200,200
2018-09-05,120,120,60,,,,,,,200,200,200
2018-09-06,120,120,10,,,,,,,140,150,150
2018-09-10,120,120,10,,,,,,,140,150,150
2018-09-11,155,155,30,-10,-10,,,,,180,200,200
2018-09-12,155,210,60,-10,-10,-20,-20,,,200,210,210
2018-09-13,,200,60,10,10,-20,-20,,,180,170,190
2018-09-14,150,200,30,-30,-30,,,,,180,170,170
2018-09-17,150,150,40,-40,-40,,,,,170,170,150
2018-09-18,150,140,50,-40,-40,-40,-40,,,160,190,180
2018-09-19,160,160,50,-10,-10,-30,-30,,,190,200,200
2018-09-20,150,150,50,-10,-10,-20,-20,,,200,200,200
2018-09-21,180,180,60,10,10,-20,-20,,,180,190,190
2018-09-24,200,200,40,10,10,-20,-20,,,200,190,200
2018-09-25,120,120,60,10,10,-10,-10,,,200,190,180
2018-09-26,,,60,-20,-20,-30,-30,,,190,190,200
2018-09-27,190,190,50,-20,-20,-30,-30,,,180,190,200
2018-09-28,190,190,40,-20,-20,-100,-100,,,190,180,200
2018-10-01,190,190,40,-20,-20,,,,,,180,190
2018-10-02,210,,70,-20,-20,,,,,,200,200
2018-10-03,,,80,-20,-20,,,,,,200,220
2018-10-04,170,130,-30,-50,-50,,,,,,180,200
2018-10-05,200,50,-30,-30,-30,,,,,,200,220
2018-10-08,200,130,50,-30,-30,-20,-20,,,,200,220
2018-10-09,200,130,30,-20,-20,-50,-50,,,,200,220
2018-10-10,200,130,30,-20,-20,-50,-50,,,,200,220
2018-10-11,200,,,-30,-30,-40,-40,,,,190,200
2018-10-15,200,,40,-30,-30,,,,,,170,200
2018-10-16,200,,30,-30,-30,,,,,,170,200
2018-10-17,200,,40,-40,-40,,,,,,190,200
2018-10-18,200,,30,-40,-40,,,,,,200,200
2018-10-19,200,,30,-30,-30,,,,,,170,200
2018-10-22,200,160,30,-30,-30,,,,,,170,200
2018-10-23,250,160,80,-30,-30,,,,,,180,200
2018-10-24,190,160,40,-20,-20,,,,,,140,180
2018-10-25,190,160,60,-20,-20,-40,-40,,,,80,180
2018-10-26,220,190,,,,,,,,,150,190
2018-10-29,220,190,,-20,-20,,,,,,180,190
2018-10-30,240,180,60,-20,-20,-40,-40,,,,120,190
2018-10-31,220,180,60,-20,-20,-40,-40,,,,60,180
2018-11-01,220,180,90,,,-40,-40,,,,,180
2018-11-05,220,190,70,,,,,,,,,200
2018-11-06,200,170,,30,30,,,,,,,200
2018-11-07,200,170,70,-20,-60,-70,-70,,,,,200
2018-11-08,200,190,100,30,30,,,,,,,190
2018-11-09,210,170,100,40,40,,,,,,,190
2018-11-12,210,190,100,30,30,,,,,,,200
2018-11-13,210,170,100,40,30,,,,,,,200
2018-11-14,200,180,120,30,30,,,,,,,190
2018-11-16,190,180,100,,,,,,,,,150
2018-11-19,190,180,80,,,-10,,,,,,150
2018-11-21,190,180,90,20,20,-10,,,,,,150
2018-11-22,,,,,,,,,,,,
2018-11-23,200,200,90,10,10,,,,,,,200
2018-11-26,190,170,100,,,,,,,,,200
2018-11-27,200,170,100,10,10,-10,-10,,,,,190
2018-11-28,200,140,80,10,10,-10,-10,,,,,190
2018-11-29,170,150,80,-20,-20,-20,-20,,,,,170
2018-11-30,150,140,60,-20,-20,-20,-20,,,,,170
2018-12-03,200,180,50,20,20,,,,,,,
2018-12-04,190,180,50,-20,-20,-10,-10,,,,,
2018-12-05,170,150,40,-20,-20,-40,-40,,,,,
2018-12-06,190,180,50,-20,-20,-10,-10,,,,,
2018-12-07,180,160,50,-30,-30,-50,-50,,,,,
2018-12-10,170,150,50,-30,-30,-50,-50,,,,,
2018-12-11,180,160,50,-20,-20,-10,-10,,,,,
2018-12-12,180,160,50,-20,-20,-10,-10,,,,,
2018-12-13,110,90,30,-90,-90,-110,-100,,,,,
2018-12-14,120,100,30,-40,-40,-50,-50,,,,,
2018-12-17,80,60,30,-50,-50,-80,-80,,,,,
2018-12-18,100,80,30,-80,-80,-100,-100,,,,,
2018-12-19,80,70,-30,-100,-100,-120,-120,,,,,
2018-12-20,80,60,-30,-90,-90,-120,-120,,,,,
2018-12-21,70,50,-40,-120,-120,-130,-130,,,,,
2018-12-26,70,60,30,-70,-70,-80,-80,,,,,
2018-12-27,20,40,-60,-70,-70,-130,-130,,,,,
2018-12-28,20,20,-10,-100,-100,,,,,,,
2019-01-02,,20,,-80,-80,-80,-80,,,,,
2019-01-03,,20,,-80,-80,-90,-90,,,,,
2019-01-04,,40,-40,-80,-80,-80,-80,,,,,
2019-01-07,,30,20,-20,-20,-90,-90,,,,,
2019-01-08,,30,20,-20,-20,-90,-90,,,,,
2019-01-09,,50,20,-60,-60,-60,-60,,,,,
2019-01-10,,50,20,-60,-60,-80,-80,,,,,
2019-01-11,,50,80,20,20,-20,-20,,,,,
2019-01-14,,120,90,-10,-10,-20,-20,,,,,
2019-01-15,,100,50,-20,-20,-30,-30,,,,,
2019-01-16,,,60,-50,-50,-50,-50,,,,,
2019-01-17,,130,10,,,,,,,,,
2019-01-18,,130,90,10,10,,,,,,,
2019-01-21,,,,,,,,,,,,
2019-01-22,,130,70,-30,-30,-30,-30,,,,,
2019-01-23,,130,70,-30,-30,-30,-30,,,,,
2019-01-24,,160,110,-10,-10,-10,-10,,,,,
2019-01-25,,160,160,140,-10,-10,-10,-10,,,,
2019-01-28,,180,60,-10,-10,-20,-20,,,,,
2019-01-29,,180,120,-10,-10,-20,-20,,,,,
